Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
caab2322-ac3d-cfae-91d1-73d8f95e4082,1954-10-23,,999-48-3196,S99925141,X14611544X,Mr.,Eli762,Lucius907,Monahan736,,,S,white,nonhispanic,M,Mashpee  Massachusetts  US,616 Sipes Trail Unit 37,Needham,Massachusetts,Norfolk County,25021,02494,42.246298342859205,-71.25979142063177,93413.79,295020.53,511148
d6c860cf-9bc0-a6fe-8b61-d53d381d03fa,1958-08-15,2023-07-05,999-54-8551,S99999504,X40084017X,Mrs.,Linn541,Minerva230,Ferry570,,Keebler762,M,white,nonhispanic,F,Wilbraham  Massachusetts  US,1042 Barrows Gardens Apt 84,Hingham,Massachusetts,Plymouth County,25023,02043,42.24953654131238,-70.90556500179352,649036.16,228787.61,37687
0ab8972f-8ccc-02ed-2c18-06990dd1f7d6,1992-11-30,,999-13-7775,S99943319,X55502777X,Mr.,Johnathon489,,Hammes673,,,M,white,nonhispanic,M,Brockton  Massachusetts  US,172 Oberbrunner Branch Apt 56,Newbury,Massachusetts,Essex County,,00000,42.756210560935216,-70.8812048930018,77978.96,3020.64,150037
ac571f24-7d64-f1fe-e662-ba05629fba3e,1974-12-19,,999-23-7730,S99929860,X16925487X,Mr.,Buddy254,Roger751,Bartell116,,,M,white,nonhispanic,M,Methuen  Massachusetts  US,271 Beahan View Suite 50,Waltham,Massachusetts,Middlesex County,25017,02472,42.42146084910252,-71.20104332441448,133525.64,30741.77,59683
c027b23f-ada0-bafa-5899-ba7087a6efc3,1990-11-05,1992-10-22,999-21-8488,,,,Rosanna866,Zona368,Schuster709,,,,white,nonhispanic,F,Boston  Massachusetts  US,780 Schulist Manor Suite 33,Framingham,Massachusetts,Middlesex County,25017,01702,42.25049243489989,-71.45829519907427,12073.66,20770.69,142026
f67f7ff1-727a-fdaa-5f83-844d120c24b7,1990-03-03,,999-25-5826,S99927740,X65668926X,Mrs.,Maranda920,Cora299,Gorczany269,,Graham902,M,white,nonhispanic,F,Weymouth  Massachusetts  US,996 Prosacco Path Unit 84,Salisbury,Massachusetts,Essex County,25009,01952,42.81739084759927,-70.83740340471904,291047.57,41391.75,50454
36fc7c54-2c0d-be77-ee50-4c97dc3f1449,1954-12-20,,999-94-8461,S99992897,X65254054X,Ms.,Lavonne167,,Wisozk929,,,S,asian,nonhispanic,F,Fitchburg  Massachusetts  US,409 Kutch Union,Newton,Massachusetts,Middlesex County,25017,02465,42.31462208265847,-71.24007455303226,893808.94,124346.92,104572
5c74597c-e856-e605-e1b2-bfc381a0fa91,1954-12-20,,999-95-4238,S99974563,X65937451X,Mrs.,Leota851,Shameka870,Lindgren255,,Strosin214,D,black,nonhispanic,F,Amherst  Massachusetts  US,526 Koss Quay Suite 94,Fall River,Massachusetts,Bristol County,25005,02721,41.66283559290269,-70.9841504639749,20744.20,1414398.82,14004
7de3f904-9fcd-029a-81d7-ded1d1fca970,1977-12-26,,999-34-7135,S99994531,X84727928X,Ms.,Valorie864,Ara96,Marquardt819,,,S,white,nonhispanic,F,Randolph  Massachusetts  US,318 Haley Wall,Ocean Bluff-Brant Rock,Massachusetts,Plymouth County,,00000,42.10259475770498,-70.70402473125408,209474.58,571629.31,29138
541431bd-427f-067e-3786-2402584ed468,1994-06-18,,999-92-9638,S99918513,X20493585X,Mrs.,Tameika522,,Schmeler639,,Brekke496,M,white,nonhispanic,F,Attleboro  Massachusetts  US,482 Mosciski Union Apt 29,Boston,Massachusetts,Suffolk County,25025,02116,42.38325042681932,-70.99456366079497,13448.15,726272.67,4030
ffaf7eeb-5390-96e2-e35a-be19ad69a170,2025-07-06,,999-30-4050,,,,Han309,Ivey393,Marquardt819,,,,white,hispanic,F,Boston  Massachusetts  US,880 Ferry Corner Suite 99,Boston,Massachusetts,Suffolk County,25025,02151,42.37973202789144,-70.95312497806346,6314.80,331.21,61392
ff995f9b-2646-66b6-2674-3f9fe637c31f,2018-08-20,,999-31-6351,,,,Salvador46,Michal596,Breitenberg711,,,,white,nonhispanic,M,North Pembroke  Massachusetts  US,1057 Trantow Trace,Leicester,Massachusetts,Worcester County,,00000,42.209158907500594,-71.86244220429982,19862.75,5642.32,27710
d976a394-b9a0-89ae-84db-48ebbe9184fa,1996-09-02,,999-11-2972,S99934172,X69233287X,Mr.,Marshall526,Rigoberto443,Strosin214,,,M,white,nonhispanic,M,Marblehead  Massachusetts  US,449 Vandervort Parade,Boston,Massachusetts,Suffolk County,25025,02135,42.375672288953304,-71.16115434535742,5672.69,83344.25,19572
09df7b27-95a0-5825-180d-ac5881d7aded,1990-11-05,,999-55-4209,S99985686,X21819841X,Mrs.,Rochel591,Louetta798,Nolan344,,Fay398,M,white,nonhispanic,F,Wayland  Massachusetts  US,563 Labadie Haven Unit 95,Framingham,Massachusetts,Middlesex County,25017,01701,42.34692103616687,-71.45453603213234,196170.66,283135.22,142026
0b51f540-6624-14eb-4870-958dadf58ab6,1973-05-08,,999-11-3401,S99994667,X42288206X,Ms.,Petrina721,Shalon513,Kuphal363,,,S,white,nonhispanic,F,West Springfield  Massachusetts  US,402 Smitham Rest Unit 89,Stoughton,Massachusetts,Norfolk County,,00000,42.12881745445624,-71.10274469030426,298109.45,1420133.81,27419
52060486-089d-4ff8-3d77-07f07a09a005,1958-08-15,,999-82-7097,S99958635,X33996401X,Mrs.,Sonja137,Susy776,Ryan260,,O'Reilly797,M,white,nonhispanic,F,Brockton  Massachusetts  US,871 Runolfsdottir Quay,Hingham,Massachusetts,Plymouth County,25023,02043,42.20648729034947,-70.8931248569261,179209.04,1773607.33,37687
cda6dffd-cac4-3b2d-10ab-a7a2b002ff79,1986-04-12,,999-52-2646,S99914262,X17398837X,Mrs.,Kimbery217,Joane83,Schinner682,,Flatley871,M,white,nonhispanic,F,Scituate  Massachusetts  US,210 Kerluke Gardens Unit 3,Pittsfield,Massachusetts,Berkshire County,25003,01201,42.491889910139086,-73.23565818410633,149078.27,529781.60,27741
70f4d741-67c7-e9eb-a717-709057e2ad0d,2013-05-20,,999-15-1606,,,,Delmer311,,Koelpin146,,,,white,nonhispanic,M,Fall River  Massachusetts  US,1012 Lueilwitz Wall,Somerville,Massachusetts,Middlesex County,25017,02138,42.42161924368035,-71.12792802811096,2413.13,30692.92,6558
9036436e-e100-b8cc-7e41-ea55f3cabe3b,2005-04-28,,999-85-8225,S99960071,X11475750X,Ms.,Alise864,Fonda178,Schultz619,,,,white,nonhispanic,F,Grafton  Massachusetts  US,490 Bahringer Quay Suite 22,Brockton,Massachusetts,Plymouth County,25023,02351,42.046685724770995,-71.03924285108451,120989.52,728741.95,74212
f6b698c9-72b6-f602-7908-7056a1f594c2,1954-11-18,,999-25-5359,S99942964,X1352312X,Mr.,Brice635,,Oberbrunner298,,,D,white,nonhispanic,M,Boston  Massachusetts  US,1022 Schneider Ranch Unit 46,Winthrop,Massachusetts,Suffolk County,25025,02152,42.35790827233498,-70.9500973889739,67966.53,1402115.51,22723
60e421cc-a1e8-0f70-9e03-45b7c2522d92,1969-08-29,2025-11-30,999-16-4906,S99922143,X46834327X,Mrs.,Sabine292,Georgiann138,Rempel203,,Littel644,M,white,nonhispanic,F,Plainville  Massachusetts  US,236 Kozey Ville,Marblehead,Massachusetts,Essex County,25009,01945,42.47192874269688,-70.8569486374083,1048173.37,684242.16,82185
bd78f4ec-3613-59a5-6451-0ff112aaa269,1963-06-07,,999-61-1747,S99922706,X81464469X,Mr.,German382,Zachary28,Blanda868,,,D,white,nonhispanic,M,Melrose  Massachusetts  US,522 Rodriguez Underpass Unit 14,Fall River,Massachusetts,Bristol County,25005,02720,41.58368914591356,-71.08225725170016,35002.02,645315.75,11877
76a1e21c-f8e3-f3fe-39be-094bab24f475,2006-03-22,,999-36-9535,S99937453,X73593556X,Ms.,Abby752,Vannesa928,Romaguera67,,,,white,hispanic,F,Pittsfield  Massachusetts  US,350 O'Conner Knoll Apt 79,North Andover,Massachusetts,Essex County,,00000,42.67170361347688,-71.05845286145171,23881.28,695470.01,146479
8dd5eff6-fcde-9c0e-0e4a-4685134686a4,1975-08-23,,999-33-2114,S99920599,X79676085X,Mrs.,Anissa357,Charise827,Bahringer146,,Mertz280,M,white,nonhispanic,F,North Adams  Massachusetts  US,845 Mante Path Apt 33,Grafton,Massachusetts,Worcester County,,00000,42.24110477938334,-71.67582753704949,789488.83,194734.85,59691
08d0caf5-1dd7-ab81-67e2-3b868159c32c,1972-04-22,,999-82-9563,S99972555,X23109786X,Mr.,Darryl392,Bradford382,Kovacek682,,,M,asian,nonhispanic,M,Harwich  Massachusetts  US,404 Toy Bay Suite 23,Weymouth,Massachusetts,Norfolk County,25021,02189,42.12089312769069,-70.94884120180035,147096.40,176260.48,96686
63d1e323-018a-cbaf-fd95-bab2f157c40f,1996-12-31,,999-34-3666,S99963029,X16700945X,Mrs.,Gwen761,Caprice565,Kovacek682,,Kunde533,M,white,nonhispanic,F,Taunton  Massachusetts  US,659 Steuber Union,Pinehurst,Massachusetts,Middlesex County,25017,01866,42.501174937285256,-71.19283198402017,141659.62,138373.81,82189
acfd723e-4013-c28d-7c9f-572e13c957ae,1967-12-12,,999-15-3045,S99992366,X38279774X,Mrs.,Milagro117,Dot905,Schimmel440,,Dibbert990,M,white,nonhispanic,F,Dracut  Massachusetts  US,768 Rohan Row,Fall River,Massachusetts,Bristol County,25005,02723,41.64089300452401,-71.18993033238009,575985.89,258859.06,80500
aa4f7257-bf47-0172-0176-0f107bfd3e5b,1991-12-09,,999-94-1755,S99945018,X2705793X,Mr.,Linwood526,Willis868,Auer97,,,S,white,nonhispanic,M,Wilbraham  Massachusetts  US,1099 Bailey Passage,Amherst Center,Massachusetts,Hampshire County,,00000,42.38450307356822,-72.54212964512212,5580.48,62938.43,10249
2aa8d3ad-1657-e845-7b95-2cbfd799c9f1,2001-04-18,,999-29-5071,S99997939,X70393824X,Mr.,Elvin140,Victor265,Reichel38,,,,white,nonhispanic,M,Hanover  Massachusetts  US,409 Pfeffer Trailer Unit 94,Sudbury,Massachusetts,Middlesex County,,00000,42.42942845654866,-71.3761342567493,4867.46,88130.06,20679
4b38d495-c3b1-536a-2619-3d19879e6d70,2014-04-14,,999-21-2870,,,,Toney527,,Gulgowski816,,,,white,nonhispanic,M,Boston  Massachusetts  US,753 Hintz Parade,Lowell,Massachusetts,Middlesex County,25017,01850,42.67063208989145,-71.32457036498833,1700.00,27500.90,2205
93882071-0f6b-608d-ed27-0a4281104369,1974-06-30,,999-44-1962,S99985969,X57236361X,Mr.,Curt84,Cleo27,Robel940,,,M,white,nonhispanic,M,Watertown  Massachusetts  US,311 Effertz Row Apt 14,Lincoln,Massachusetts,Middlesex County,,00000,42.46958460137925,-71.3254046322315,481007.41,327836.25,51948
a1222720-9d46-48c5-6f0e-307393d72036,1987-10-27,,999-24-3172,S99995027,X65973366X,Mr.,Francesco636,Miles206,Kunde533,,,M,black,nonhispanic,M,Boston  Massachusetts  US,733 Haag Crossing,Boston,Massachusetts,Suffolk County,25017,02467,42.26443039068616,-71.12251369129484,138339.20,1033532.66,729311
135feb2e-22b3-76fd-d060-21fbd98f9d22,2012-04-20,,999-40-8817,,,,Berniece493,,Sporer811,,,,white,nonhispanic,F,Freetown  Massachusetts  US,825 Russel Parade,Monterey,Massachusetts,Berkshire County,,00000,42.14468773945695,-73.1758672497926,31515.73,328.86,943086
379f6ce9-194e-13cc-a6b8-babfc8d31ade,2008-09-27,,999-88-9518,S99973734,,,Abel832,Hobert364,Kiehn525,,,,white,nonhispanic,M,Cambridge  Massachusetts  US,362 Kling Gate Suite 58,Amesbury,Massachusetts,Essex County,25009,01913,42.82395503931671,-70.98357595408457,11533.76,24360.31,60192
8fb2c341-e951-5831-bb2a-ae4d515e23fe,1975-08-14,,999-62-1439,S99970846,X69367918X,Mr.,Lucas404,Ward668,Vandervort697,,,M,white,nonhispanic,M,Braintree  Massachusetts  US,995 Weber Well Apt 80,Berkley,Massachusetts,Bristol County,,00000,41.83383663204179,-71.12420437361283,58721.79,67163.06,135012
48313ce8-3932-dece-158d-3bb08e118518,2018-03-13,,999-14-9871,,,,Marianne327,Ann985,Jast432,,,,hawaiian,nonhispanic,F,Newton  Massachusetts  US,718 Stroman Lock,Northbridge,Massachusetts,Worcester County,,00000,42.12321230572015,-71.66602786252913,1266.96,18031.60,17613
4233bb7f-649c-9681-4faa-913dabe4e8c8,1969-08-29,,999-79-2817,S99957738,X539252X,Mrs.,Melva551,Hollie21,Schmidt332,,Bosco882,D,white,nonhispanic,F,Fall River  Massachusetts  US,451 Marks Overpass,Marblehead,Massachusetts,Essex County,25009,01945,42.51067863243653,-70.90722166794026,734704.71,399693.97,82185
8b7efa05-23d1-93a7-79b1-22a3d50fe68a,1980-02-29,,999-74-2806,S99941608,X70566583X,Mr.,Cliff504,Lauren941,Hartmann983,,,M,white,nonhispanic,M,Arlington  Massachusetts  US,121 Parker Track,Burlington,Massachusetts,Middlesex County,25017,01803,42.54442880860088,-71.2451834878193,98963.50,18691.42,146277
0140713d-6125-ae6b-06f0-1ecb11f0db3e,2022-12-26,,999-12-9227,,,,Carlos172,Claudio955,Adorno791,,,,white,hispanic,M,Wesley  Saint Andrew Parish  DM,398 Luettgen Flat,Boston,Massachusetts,Suffolk County,25025,02113,42.30333284707898,-71.06432188625607,8983.26,0.00,118719
4e539f5b-ff02-6f5a-2ed8-97ce681be40f,1949-03-11,2020-10-10,999-57-4933,S99975859,X84268639X,Mrs.,Kali995,Soraya693,Bayer639,,Towne435,D,white,nonhispanic,F,Taunton  Massachusetts  US,817 Leannon Trace,East Longmeadow,Massachusetts,Hampden County,,00000,42.024628362189596,-72.52310114103261,1316012.02,1243527.20,65650
0d15c775-d861-2df6-886c-a1e7af96725c,1993-02-06,,999-45-7285,S99964151,X26332284X,Mrs.,Tori754,Gene733,Rosenbaum794,,Lubowitz58,M,white,nonhispanic,F,Boston  Massachusetts  US,248 Hessel Glen,Fitchburg,Massachusetts,Worcester County,25027,01420,42.565527302621035,-71.82404216521637,236298.75,600368.57,88292
6477555a-7fe8-9172-d572-16d6afddd34e,2006-06-09,,999-23-4142,S99922938,,Mr.,Roosevelt595,Guadalupe206,Dare640,,,,white,nonhispanic,M,Milton  Massachusetts  US,919 Weissnat Bridge Suite 11,Worcester,Massachusetts,Worcester County,25027,01603,42.32558120328283,-71.78368989883269,77936.67,21930.29,146632
afb5e833-6d74-bfe5-0aed-1d872cfd088a,1946-05-01,,999-66-2478,S99995537,X20547867X,Ms.,Valentina258,,Bauch723,,,S,white,nonhispanic,F,Attleboro  Massachusetts  US,181 Stokes Boulevard Suite 51,Norwood,Massachusetts,Norfolk County,25021,02062,42.221483714532766,-71.18114196354543,224044.76,1232931.62,236539
1227c94e-ced3-126f-5acc-a056c7f76cd2,1974-08-15,,999-77-4058,S99946085,X79010209X,Mrs.,Mee229,,Greenfelder433,,Goodwin327,M,white,nonhispanic,F,Weymouth  Massachusetts  US,941 Reilly Arcade Apt 84,Wilmington,Massachusetts,Middlesex County,25017,01887,42.60827723987462,-71.19924654763103,255811.00,556360.57,717665
84ad2727-89e5-a9d2-3c54-58fe8bf8fd3e,1991-10-02,,999-59-2398,S99996188,X6740733X,Mr.,Chadwick722,,Hegmann834,,,M,white,nonhispanic,M,North Attleborough  Massachusetts  US,333 Reichel Ranch,Reading,Massachusetts,Middlesex County,25017,01867,42.561820146011286,-71.09070678096337,134791.04,599836.92,192586
d6aa3635-e265-58f1-e517-fc3b281edd3f,1955-09-07,,999-55-7113,S99923523,X23729620X,Mrs.,Rochell365,Cleotilde229,Fisher429,,Crist667,M,white,nonhispanic,F,Salem  Massachusetts  US,940 Ondricka Union Unit 35,Wakefield,Massachusetts,Middlesex County,25009,01940,42.541196846717845,-71.07086272116196,277589.88,875035.77,50220
8b980450-e72b-98a4-6814-8fb612ed640d,2020-05-27,,999-96-2647,,,,Louis204,Scottie437,Thompson596,,,,white,nonhispanic,M,Springfield  Massachusetts  US,615 Walsh Course,Wrentham,Massachusetts,Norfolk County,,00000,42.02603569791889,-71.38539349992067,7028.50,3673.91,46453
3a47d04f-5808-619f-7f6a-33e839dfb705,1975-12-28,,999-32-7913,S99968420,X40523957X,Mrs.,Joselyn874,,Powlowski563,,Konopelski743,M,white,hispanic,F,Brockton  Massachusetts  US,155 Fisher Highlands Unit 95,Cambridge,Massachusetts,Middlesex County,25017,02138,42.43315739396743,-71.13841739852285,18114.33,1332215.76,405206
6ce20235-1715-80da-ac70-7eba17cb561c,1997-05-20,,999-59-6502,S99923657,X68764898X,Mrs.,Calista635,Luba688,Harris789,,Sawayn19,M,white,nonhispanic,F,Salem  Massachusetts  US,953 Schuster Path,Abington,Massachusetts,Plymouth County,25023,02351,42.098010600170234,-70.95626706168343,91357.55,147951.57,30749
6257ecd8-b0d2-d7c5-6f5d-92c0779bc8e2,1947-05-17,2006-11-04,999-99-6364,S99963746,X11733334X,Mr.,Gilberto712,Carey440,Bruen238,,,M,black,nonhispanic,M,Woburn  Massachusetts  US,253 Walker Light,Ludlow,Massachusetts,Hampden County,,00000,42.164552079089084,-72.46984776416497,162787.34,119242.14,62612
b8fe3a1d-56ef-46b4-0224-f785a33b2cbc,2016-01-04,,999-88-4557,,,,Hailey792,,Hansen121,,,,white,nonhispanic,F,Marblehead  Massachusetts  US,776 Leuschke Glen Apt 76,Gloucester,Massachusetts,Essex County,25009,01930,42.58417885649323,-70.65584341163073,19372.37,26756.36,172341
1f8cb816-1e73-5b08-0d1e-5a107804b870,1990-01-24,,999-80-8302,S99916683,X66056034X,Mr.,Alejandro916,,Padrón382,,,M,black,hispanic,M,Portsmouth  Saint John Parish  DM,155 Boyle Divide,Boston,Massachusetts,Suffolk County,25025,02131,42.35788371271424,-71.02772974899256,11720.30,508096.68,2223
18627ab0-efb2-b1f3-4cf0-7c98cbb05eb1,1992-05-27,,999-18-1988,S99965540,X70656653X,Ms.,Mable471,,Mann644,,,S,asian,nonhispanic,F,Salem  Massachusetts  US,1056 Reichel Frontage road Suite 69,Ashburnham,Massachusetts,Worcester County,,00000,42.642592520759955,-71.93927339998494,8990.81,531903.57,9087
ae8dbca6-3ea0-bc1e-6f88-e3e933fc7325,1954-06-12,,999-59-9825,S99946118,X59510343X,Mrs.,Clarence5,Colleen54,Wyman904,,Wolff180,M,black,nonhispanic,F,Holyoke  Massachusetts  US,611 Fadel Glen Suite 8,Norton,Massachusetts,Bristol County,,00000,41.952211136505525,-71.18078506210371,400662.85,892983.24,145123
bb4176fb-06f5-8f98-593f-386cfe34526f,1933-07-10,1989-02-16,999-29-8569,S99930822,X2260272X,Mr.,Daryl568,Wade235,Morar593,,,M,white,nonhispanic,M,Newton  Massachusetts  US,265 Breitenberg Lodge,Boston,Massachusetts,Suffolk County,25025,02151,42.27056898468754,-71.06644839659278,179597.50,117153.76,50836
e0ad779a-7c70-6e93-801f-4d6f877a60b7,1967-03-29,,999-60-2797,S99954880,X6126624X,Mrs.,Carolyn322,Doloris378,Smith67,,Wiza601,D,white,nonhispanic,F,Shrewsbury  Massachusetts  US,144 Kreiger Manor,Brookline,Massachusetts,Norfolk County,25021,02446,42.30959706588208,-71.08870346871423,15929.17,1197011.48,19981
a4ef46c7-f67c-da0f-51a8-6ff9eb6923fd,2013-01-13,,999-71-1277,,,,Chrystal576,Geri861,Watsica258,,,,white,nonhispanic,F,Northampton  Massachusetts  US,313 Bednar Haven,Whitman,Massachusetts,Plymouth County,,00000,42.107664471647595,-70.91818755249331,37486.94,23300.22,26501
d6f0b510-88d2-0ee5-7965-b96e6f78c69b,1947-05-17,1991-10-22,999-67-2837,S99968059,X52983183X,Mr.,Roland928,Dewitt635,Deckow585,,,M,black,nonhispanic,M,Springfield  Massachusetts  US,204 Reichert Mall Unit 47,Ludlow,Massachusetts,Hampden County,,00000,42.195193607542556,-72.48428328887725,72997.44,182589.16,62612
9d6aa0cd-efd3-ed27-0518-94cbee7ed850,2010-08-25,,999-68-4059,,,,Tamica785,,West559,,,,white,nonhispanic,F,New Bedford  Massachusetts  US,678 McCullough Corner Suite 11,Arlington,Massachusetts,Middlesex County,25017,02476,42.46560507981312,-71.13798014345565,79287.89,349808.70,154978
fc8ce1e2-d21f-ee07-188a-8c564627826d,1973-12-30,,999-63-4758,S99951424,X14149338X,Mrs.,Zita788,Caroll955,Kulas532,,Hahn503,M,white,nonhispanic,F,Stoughton  Massachusetts  US,1087 Ortiz Gardens Suite 54,Peabody,Massachusetts,Essex County,25009,01940,42.52945124136595,-70.96270976854737,784731.84,633928.78,70759
246ca022-5b2a-17f5-58e6-ac1c720fe282,1991-06-02,,999-98-6185,S99932618,X18100277X,Mrs.,Paulita78,Toshiko149,Keeling57,,Roob72,M,asian,nonhispanic,F,Chongqing  Chongqing Municipality  CN,169 Bernhard Walk,Amesbury,Massachusetts,Essex County,25009,01913,42.867493852510044,-70.95214297386009,186172.37,447836.29,116115
bd66729c-0fc0-03e9-74db-d53e12ac22d5,2022-09-28,,999-73-2876,,,,Sanford861,Rodrigo242,Ferry570,,,,white,nonhispanic,M,Charlton  Massachusetts  US,943 Hettinger Union,Westwood,Massachusetts,Norfolk County,,00000,42.185585644946975,-71.22852207896521,26339.15,0.00,48797
4ae0464c-4578-4f82-c12c-058489a48fb1,1947-11-17,1994-12-10,999-98-3244,S99988778,X14408582X,Mrs.,Layne115,Monica757,Pagac496,,Jacobson885,D,white,nonhispanic,F,Boston  Massachusetts  US,603 VonRueden Road,Framingham,Massachusetts,Middlesex County,25017,01702,42.298157156182505,-71.47492637273962,131643.37,128031.44,136555
dccdb5ac-cf31-f3bd-1afb-dfb8d891dc6c,2020-02-04,,999-90-4712,,,,Lisabeth458,Henriette328,Turcotte120,,,,white,nonhispanic,F,Boston  Massachusetts  US,101 Kutch Approach,Springfield,Massachusetts,Hampden County,25013,01103,42.19829514426671,-72.51376707189618,16661.25,0.00,56857
f89e588e-5908-1d21-0847-00f5854e3184,1968-06-22,,999-40-6790,S99953531,X70203918X,Ms.,Tameika522,Lacresha805,Zemlak964,,,S,asian,nonhispanic,F,Macau  Macao Special Administrative Region of the People's Republic of China  CN,737 Huel Dam,Brockton,Massachusetts,Plymouth County,25023,02301,42.07538176689375,-70.91773643398305,878859.87,586939.33,93040
1de0bce4-4d79-7906-44b5-70d3dfb4a275,1982-07-11,,999-88-1925,S99911719,X34575598X,Mr.,Raleigh478,Hiram237,Kutch271,,,M,white,nonhispanic,M,Acton  Massachusetts  US,1033 Wiza Gate Unit 89,Otis,Massachusetts,Berkshire County,,00000,42.1642447086965,-73.03788505915688,85732.67,12450.33,52035
5d1b7811-70d8-71ac-c8c4-537e8d9f0778,2003-03-14,,999-52-2009,S99949998,X52546046X,Mr.,Korey682,Salvatore257,Wiegand701,,,,white,nonhispanic,M,Boston  Massachusetts  US,218 Davis Port Suite 33,Springfield,Massachusetts,Hampden County,25013,01129,42.086506376656715,-72.59411128245216,85639.30,5398.33,46578
ccc49960-04f2-43d6-b51d-90b49e705950,1949-03-11,2006-05-05,999-12-9686,S99978627,X89812488X,Ms.,Maile198,Sanjuanita786,Reichert620,,,S,white,nonhispanic,F,Marlborough  Massachusetts  US,330 Jacobi Route,East Longmeadow,Massachusetts,Hampden County,,00000,42.015943672795245,-72.5194235782067,990432.56,583771.95,65650
5cbe9a31-f3c6-8f9c-7603-fe2efdce89cc,2016-11-21,,999-97-1192,,,,Gerard367,Tobias236,Murphy561,,,,white,nonhispanic,M,Norwood  Massachusetts  US,254 Pfannerstill Brook,Cordaville,Massachusetts,Worcester County,,00000,42.26382918074563,-71.52577258087149,22006.25,1616.91,490710
4d2bba17-9904-71ee-7479-75830796152a,1946-09-13,,999-87-1052,S99941148,X74173757X,Mrs.,Sadie426,,Ferry570,,Walsh511,M,white,nonhispanic,F,Falmouth  Massachusetts  US,616 Schulist Lock,Barnstable,Massachusetts,Barnstable County,25001,02635,41.687383410435295,-70.24476755972428,19106.11,804988.85,9525
9d3220f6-098c-41fd-87a8-3922b0067307,1972-10-30,,999-90-8307,S99929355,X82257923X,Ms.,Maple925,Irma773,Kozey370,,,S,white,nonhispanic,F,Chelmsford  Massachusetts  US,288 Leffler Trafficway Apt 17,Fall River,Massachusetts,Bristol County,25005,02747,41.70590751288042,-71.15665365802133,12837.91,532423.06,14006
69677baa-c31b-1f10-c92b-7015d3abac67,1962-08-04,,999-26-9091,S99968976,X14103667X,Mr.,Jesus702,Lesley194,Lynch190,,,S,white,nonhispanic,M,Winchester  Massachusetts  US,288 Braun Vale Unit 34,Marlborough,Massachusetts,Middlesex County,25017,01752,42.32773651860058,-71.57040151375125,102819.33,64676.68,24918
6c678a40-7b5a-0142-2c92-a4429d01b803,1961-11-12,,999-74-8554,S99962154,X33417876X,Mr.,Desmond566,,Bartell116,,,M,black,nonhispanic,M,Newton  Massachusetts  US,318 Cartwright Ferry,Canton,Massachusetts,Norfolk County,,00000,42.18673362627926,-71.08366695262328,202175.04,47405.59,150515
8ada0230-97be-46e9-1d43-50675e35b1fe,1947-05-17,2022-02-22,999-37-1021,S99957135,X17576586X,Mr.,Casey401,Kelly223,Windler79,,,M,black,nonhispanic,M,Plympton  Massachusetts  US,158 Dietrich Meadow,Ludlow,Massachusetts,Hampden County,,00000,42.19588999574301,-72.4550296214103,153177.02,213194.23,62612
c6680dcf-4031-5ea6-4e07-d064c94cece0,1933-07-10,2016-02-06,999-58-3487,S99949450,X50656196X,Mr.,Anibal473,Chi716,Dietrich576,,,M,white,nonhispanic,M,Marshfield  Massachusetts  US,592 Breitenberg Street,Boston,Massachusetts,Suffolk County,25025,02124,42.38539059970833,-71.1540400150234,283151.62,312472.23,50836
97e7c486-f780-afb9-5d6b-73607498f9f9,1965-06-27,,999-55-5948,S99955166,X33571485X,Mr.,Valentin929,Val761,Von197,,,M,white,nonhispanic,M,Cohasset  Massachusetts  US,205 Wunsch Run Apt 62,Oak Bluffs,Massachusetts,Dukes County,,00000,41.41618497457245,-70.54641690267714,168726.36,118690.55,139178
96abc9d7-5742-ebce-f531-cc6ff15bf2ef,2002-01-22,,999-46-3850,S99937527,X52013929X,Ms.,Merissa718,Penney623,Wilderman619,,,,asian,nonhispanic,F,Daegu  Daegu  KR,1054 Dibbert Center Unit 82,Holliston,Massachusetts,Middlesex County,,00000,42.150734094616425,-71.40359131042659,85717.79,143277.33,30912
87893234-e89a-9e8c-ba9e-347de2f2e1fe,1949-03-11,,999-11-3442,S99951439,X75496674X,Mrs.,Michal596,Anamaria46,Leuschke194,,Hauck852,W,white,nonhispanic,F,Acushnet  Massachusetts  US,317 Konopelski Throughway Apt 84,East Longmeadow,Massachusetts,Hampden County,,00000,42.104138569743014,-72.48305373157008,868659.71,448113.67,65650
b8177fce-fa8d-1b4c-f15b-29fa362bb587,1975-02-17,2019-07-24,999-68-3745,S99955499,X20825911X,Mrs.,Lettie611,,McLaughlin530,,Jenkins714,M,white,nonhispanic,F,Westport  Massachusetts  US,986 Johnson Burg,Reading,Massachusetts,Middlesex County,25017,01801,42.50572392056617,-71.0948627044795,43399.09,462612.41,168142
ce576fa4-1b03-bd28-1090-4a99a6f7f5f3,1944-02-03,,999-37-8848,S99929081,X11572987X,Mr.,Drew592,Bryan958,Borer986,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,462 Simonis Well,Malden,Massachusetts,Middlesex County,25017,02148,42.41112326112644,-71.06759923166865,242704.14,174585.22,62723
